image_filename	latex_label
TrainData1_2_sub_1.png	\log_{2} 8 = 3
TrainData1_2_sub_12.png	e = \sum^{\infty}_{k = 0} \frac{1}{k !}
TrainData1_2_sub_15.png	F_{n} = F_{n - 1} + F_{n - 2}
TrainData1_2_sub_19.png	x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
TrainData1_2_sub_21.png	A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b}
TrainData1_2_sub_24.png	a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
TrainData1_2_sub_28.png	\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
TrainData1_2_sub_3.png	x^{2} + y^{2} \lt 1
TrainData1_2_sub_5.png	e^{i \pi} + 1 = 0
TrainData1_2_sub_7.png	\tan z = \frac{\sin z}{\cos z}
TrainData1_2_sub_9.png	\sin^{2} \theta + \cos^{2} \theta = 1
TrainData1_3_sub_1.png	\log_{2} 8 = 3
TrainData1_3_sub_12.png	e = \sum^{\infty}_{k = 0} \frac{1}{k !}
TrainData1_3_sub_15.png	F_{n} = F_{n - 1} + F_{n - 2}
TrainData1_3_sub_19.png	x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
TrainData1_3_sub_21.png	A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b}
TrainData1_3_sub_24.png	a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
TrainData1_3_sub_28.png	\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
TrainData1_3_sub_3.png	x^{2} + y^{2} \lt 1
TrainData1_3_sub_5.png	e^{i \pi} + 1 = 0
TrainData1_3_sub_7.png	\tan z = \frac{\sin z}{\cos z}
TrainData1_3_sub_9.png	\sin^{2} \theta + \cos^{2} \theta = 1
TrainData1_4_sub_1.png	\log_{2} 8 = 3
TrainData1_4_sub_12.png	e = \sum^{\infty}_{k = 0} \frac{1}{k !}
TrainData1_4_sub_15.png	F_{n} = F_{n - 1} + F_{n - 2}
TrainData1_4_sub_19.png	x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
TrainData1_4_sub_21.png	A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b}
TrainData1_4_sub_24.png	a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
TrainData1_4_sub_28.png	\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
TrainData1_4_sub_3.png	x^{2} + y^{2} \lt 1
TrainData1_4_sub_5.png	e^{i \pi} + 1 = 0
TrainData1_4_sub_7.png	\tan z = \frac{\sin z}{\cos z}
TrainData1_4_sub_9.png	\sin^{2} \theta + \cos^{2} \theta = 1
TrainData1_5_sub_1.png	\log_{2} 8 = 3
TrainData1_5_sub_12.png	e = \sum^{\infty}_{k = 0} \frac{1}{k !}
TrainData1_5_sub_15.png	F_{n} = F_{n - 1} + F_{n - 2}
TrainData1_5_sub_19.png	x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
TrainData1_5_sub_21.png	A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b}
TrainData1_5_sub_24.png	a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
TrainData1_5_sub_28.png	\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
TrainData1_5_sub_3.png	x^{2} + y^{2} \lt 1
TrainData1_5_sub_5.png	e^{i \pi} + 1 = 0
TrainData1_5_sub_7.png	\tan z = \frac{\sin z}{\cos z}
TrainData1_5_sub_9.png	\sin^{2} \theta + \cos^{2} \theta = 1
TrainData1_6_sub_1.png	\log_{2} 8 = 3
TrainData1_6_sub_12.png	e = \sum^{\infty}_{k = 0} \frac{1}{k !}
TrainData1_6_sub_15.png	F_{n} = F_{n - 1} + F_{n - 2}
TrainData1_6_sub_19.png	x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
TrainData1_6_sub_21.png	A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b}
TrainData1_6_sub_24.png	a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
TrainData1_6_sub_28.png	\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
TrainData1_6_sub_3.png	x^{2} + y^{2} \lt 1
TrainData1_6_sub_5.png	e^{i \pi} + 1 = 0
TrainData1_6_sub_7.png	\tan z = \frac{\sin z}{\cos z}
TrainData1_6_sub_9.png	\sin^{2} \theta + \cos^{2} \theta = 1
TrainData1_7_sub_1.png	\log_{2} 8 = 3
TrainData1_7_sub_12.png	e = \sum^{\infty}_{k = 0} \frac{1}{k !}
TrainData1_7_sub_15.png	F_{n} = F_{n - 1} + F_{n - 2}
TrainData1_7_sub_19.png	x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
TrainData1_7_sub_21.png	A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b}
TrainData1_7_sub_24.png	a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
TrainData1_7_sub_28.png	\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
TrainData1_7_sub_3.png	x^{2} + y^{2} \lt 1
TrainData1_7_sub_5.png	e^{i \pi} + 1 = 0
TrainData1_7_sub_7.png	\tan z = \frac{\sin z}{\cos z}
TrainData1_7_sub_9.png	\sin^{2} \theta + \cos^{2} \theta = 1
TrainData1_8_sub_1.png	\log_{2} 8 = 3
TrainData1_8_sub_12.png	e = \sum^{\infty}_{k = 0} \frac{1}{k !}
TrainData1_8_sub_15.png	F_{n} = F_{n - 1} + F_{n - 2}
TrainData1_8_sub_19.png	x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
TrainData1_8_sub_21.png	A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b}
TrainData1_8_sub_24.png	a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
TrainData1_8_sub_28.png	\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
TrainData1_8_sub_3.png	x^{2} + y^{2} \lt 1
TrainData1_8_sub_5.png	e^{i \pi} + 1 = 0
TrainData1_8_sub_7.png	\tan z = \frac{\sin z}{\cos z}
TrainData1_8_sub_9.png	\sin^{2} \theta + \cos^{2} \theta = 1
TrainData2_0_sub_1.png	x_{1} + x_{2} = x_{3}
TrainData2_0_sub_11.png	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
TrainData2_0_sub_13.png	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
TrainData2_0_sub_15.png	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
TrainData2_0_sub_17.png	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
TrainData2_0_sub_20.png	a + b + c + d + e
TrainData2_0_sub_29.png	x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
TrainData2_0_sub_33.png	\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
TrainData2_0_sub_39.png	\sin x - \sin y - \sin \left( x - y \right)
TrainData2_0_sub_41.png	\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
TrainData2_0_sub_43.png	\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
TrainData2_0_sub_46.png	\lim_{x \rightarrow - 1} \frac{x^{3} + 1}{x + 1}
TrainData2_0_sub_49.png	1 + \frac{1}{1 !} + \frac{1}{2 !} + \frac{1}{3 !} + \frac{1}{4 !}
TrainData2_0_sub_51.png	\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
TrainData2_0_sub_6.png	x_{i} - x_{i + 1} + x_{i + 2}
TrainData2_0_sub_61.png	\int \left( 2^{x} - 3 e^{x} \right) d x
TrainData2_0_sub_63.png	\frac{1}{a} F \left( a x + b \right) + C
TrainData2_0_sub_71.png	\frac{\sin B + \sin C}{\cos B + \cos C}
TrainData2_0_sub_73.png	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
TrainData2_0_sub_88.png	3 0 \times 2 9 x^{2 8}
TrainData2_0_sub_9.png	\sqrt{b^{2} - 4 a c}
TrainData2_0_sub_95.png	\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
TrainData2_0_sub_98.png	\lim_{x \rightarrow \frac{1}{4}} \frac{1 - 4^{x - \frac{1}{4}}}{1 - 4 x}
TrainData2_10_sub_1.png	x_{1} + x_{2} = x_{3}
TrainData2_10_sub_11.png	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
TrainData2_10_sub_13.png	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
TrainData2_10_sub_15.png	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
TrainData2_10_sub_17.png	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
TrainData2_10_sub_20.png	a + b + c + d + e
TrainData2_10_sub_29.png	x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
TrainData2_10_sub_33.png	\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
TrainData2_10_sub_39.png	\sin x - \sin y - \sin \left( x - y \right)
TrainData2_10_sub_41.png	\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
TrainData2_10_sub_43.png	\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
TrainData2_10_sub_46.png	\lim_{x \rightarrow - 1} \frac{x^{3} + 1}{x + 1}
TrainData2_10_sub_49.png	1 + \frac{1}{1 !} + \frac{1}{2 !} + \frac{1}{3 !} + \frac{1}{4 !}
TrainData2_10_sub_51.png	\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
TrainData2_10_sub_6.png	x_{i} - x_{i + 1} + x_{i + 2}
TrainData2_10_sub_61.png	\int \left( 2^{x} - 3 e^{x} \right) d x
TrainData2_10_sub_63.png	\frac{1}{a} F \left( a x + b \right) + C
TrainData2_10_sub_71.png	\frac{\sin B + \sin C}{\cos B + \cos C}
TrainData2_10_sub_73.png	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
TrainData2_10_sub_88.png	3 0 \times 2 9 x^{2 8}
TrainData2_10_sub_9.png	\sqrt{b^{2} - 4 a c}
TrainData2_10_sub_95.png	\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
TrainData2_10_sub_98.png	\lim_{x \rightarrow \frac{1}{4}} \frac{1 - 4^{x - \frac{1}{4}}}{1 - 4 x}
TrainData2_11_sub_1.png	x_{1} + x_{2} = x_{3}
TrainData2_11_sub_11.png	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
TrainData2_11_sub_13.png	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
TrainData2_11_sub_15.png	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
TrainData2_11_sub_17.png	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
TrainData2_11_sub_20.png	a + b + c + d + e
TrainData2_11_sub_29.png	x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
TrainData2_11_sub_33.png	\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
TrainData2_11_sub_39.png	\sin x - \sin y - \sin \left( x - y \right)
TrainData2_11_sub_41.png	\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
TrainData2_11_sub_43.png	\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
TrainData2_11_sub_46.png	\lim_{x \rightarrow - 1} \frac{x^{3} + 1}{x + 1}
TrainData2_11_sub_49.png	1 + \frac{1}{1 !} + \frac{1}{2 !} + \frac{1}{3 !} + \frac{1}{4 !}
TrainData2_11_sub_51.png	\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
TrainData2_11_sub_6.png	x_{i} - x_{i + 1} + x_{i + 2}
TrainData2_11_sub_61.png	\int \left( 2^{x} - 3 e^{x} \right) d x
TrainData2_11_sub_63.png	\frac{1}{a} F \left( a x + b \right) + C
TrainData2_11_sub_71.png	\frac{\sin B + \sin C}{\cos B + \cos C}
TrainData2_11_sub_73.png	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
TrainData2_11_sub_88.png	3 0 \times 2 9 x^{2 8}
TrainData2_11_sub_9.png	\sqrt{b^{2} - 4 a c}
TrainData2_11_sub_95.png	\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
TrainData2_11_sub_98.png	\lim_{x \rightarrow \frac{1}{4}} \frac{1 - 4^{x - \frac{1}{4}}}{1 - 4 x}
TrainData2_12_sub_1.png	x_{1} + x_{2} = x_{3}
TrainData2_12_sub_11.png	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
TrainData2_12_sub_13.png	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
TrainData2_12_sub_15.png	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
TrainData2_12_sub_17.png	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
TrainData2_12_sub_20.png	a + b + c + d + e
TrainData2_12_sub_29.png	x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
TrainData2_12_sub_33.png	\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
TrainData2_12_sub_39.png	\sin x - \sin y - \sin \left( x - y \right)
TrainData2_12_sub_41.png	\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
TrainData2_12_sub_43.png	\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
TrainData2_12_sub_46.png	\lim_{x \rightarrow - 1} \frac{x^{3} + 1}{x + 1}
TrainData2_12_sub_49.png	1 + \frac{1}{1 !} + \frac{1}{2 !} + \frac{1}{3 !} + \frac{1}{4 !}
TrainData2_12_sub_51.png	\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
TrainData2_12_sub_6.png	x_{i} - x_{i + 1} + x_{i + 2}
TrainData2_12_sub_61.png	\int \left( 2^{x} - 3 e^{x} \right) d x
TrainData2_12_sub_63.png	\frac{1}{a} F \left( a x + b \right) + C
TrainData2_12_sub_71.png	\frac{\sin B + \sin C}{\cos B + \cos C}
TrainData2_12_sub_73.png	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
TrainData2_12_sub_88.png	3 0 \times 2 9 x^{2 8}
TrainData2_12_sub_9.png	\sqrt{b^{2} - 4 a c}
TrainData2_12_sub_95.png	\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
TrainData2_12_sub_98.png	\lim_{x \rightarrow \frac{1}{4}} \frac{1 - 4^{x - \frac{1}{4}}}{1 - 4 x}
TrainData2_13_sub_1.png	x_{1} + x_{2} = x_{3}
TrainData2_13_sub_11.png	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
TrainData2_13_sub_13.png	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
TrainData2_13_sub_15.png	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
TrainData2_13_sub_17.png	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
TrainData2_13_sub_20.png	a + b + c + d + e
TrainData2_13_sub_29.png	x^{i + 2 j \times k^{3} - \frac{j}{2 i}}
TrainData2_13_sub_33.png	\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
TrainData2_13_sub_39.png	\sin x - \sin y - \sin \left( x - y \right)
TrainData2_13_sub_41.png	\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
TrainData2_13_sub_43.png	\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
TrainData2_13_sub_46.png	\lim_{x \rightarrow - 1} \frac{x^{3} + 1}{x + 1}
TrainData2_13_sub_49.png	1 + \frac{1}{1 !} + \frac{1}{2 !} + \frac{1}{3 !} + \frac{1}{4 !}
TrainData2_13_sub_51.png	\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
TrainData2_13_sub_6.png	x_{i} - x_{i + 1} + x_{i + 2}
TrainData2_13_sub_61.png	\int \left( 2^{x} - 3 e^{x} \right) d x
TrainData2_13_sub_63.png	\frac{1}{a} F \left( a x + b \right) + C
TrainData2_13_sub_71.png	\frac{\sin B + \sin C}{\cos B + \cos C}
TrainData2_13_sub_73.png	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
TrainData2_13_sub_88.png	3 0 \times 2 9 x^{2 8}
TrainData2_13_sub_9.png	\sqrt{b^{2} - 4 a c}
TrainData2_13_sub_95.png	\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
TrainData2_13_sub_98.png	\lim_{x \rightarrow \frac{1}{4}} \frac{1 - 4^{x - \frac{1}{4}}}{1 - 4 x}
TrainData2_14_sub_1.png	x_{1} + x_{2} = x_{3}
TrainData2_14_sub_11.png	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
TrainData2_14_sub_13.png	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
TrainData2_14_sub_15.png	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
TrainData2_14_sub_17.png	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
TrainData2_14_sub_20.png	a + b + c + d + e
TrainData2_14_sub_29.png	x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
TrainData2_14_sub_33.png	\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
TrainData2_14_sub_39.png	\sin x - \sin y - \sin \left( x - y \right)
TrainData2_14_sub_41.png	\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
TrainData2_14_sub_43.png	\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
TrainData2_14_sub_46.png	\lim_{x \rightarrow - 1} \frac{x^{3} + 1}{x + 1}
TrainData2_14_sub_49.png	1 + \frac{1}{1 !} + \frac{1}{2 !} + \frac{1}{3 !} + \frac{1}{4 !}
TrainData2_14_sub_51.png	\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
TrainData2_14_sub_6.png	x_{i} - x_{i + 1} + x_{i + 2}
TrainData2_14_sub_61.png	\int \left( 2^{x} - 3 e^{x} \right) d x
TrainData2_14_sub_63.png	\frac{1}{a} F \left( a x + b \right) + C
TrainData2_14_sub_71.png	\frac{\sin B + \sin C}{\cos B + \cos C}
TrainData2_14_sub_73.png	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
TrainData2_14_sub_88.png	3 0 \times 2 9 x^{2 8}
TrainData2_14_sub_9.png	\sqrt{b^{2} - 4 a c}
TrainData2_14_sub_95.png	\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
TrainData2_14_sub_98.png	\lim_{x \rightarrow \frac{1}{4}} \frac{1 - 4^{x - \frac{1}{4}}}{1 - 4 x}
TrainData2_15_sub_1.png	x_{1} + x_{2} = x_{3}
TrainData2_15_sub_11.png	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
TrainData2_15_sub_13.png	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
TrainData2_15_sub_15.png	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
TrainData2_15_sub_17.png	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
TrainData2_15_sub_20.png	a + b + c + d + e
TrainData2_15_sub_29.png	x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
TrainData2_15_sub_33.png	\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
TrainData2_15_sub_39.png	\sin x - \sin y - \sin \left( x - y \right)
TrainData2_15_sub_41.png	\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
TrainData2_15_sub_43.png	\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
TrainData2_15_sub_46.png	\lim_{x \rightarrow - 1} \frac{x^{3} + 1}{x + 1}
TrainData2_15_sub_49.png	1 + \frac{1}{1 !} + \frac{1}{2 !} + \frac{1}{3 !} + \frac{1}{4 !}
TrainData2_15_sub_51.png	\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
TrainData2_15_sub_6.png	x_{i} - x_{i + 1} + x_{i + 2}
TrainData2_15_sub_61.png	\int \left( 2^{x} - 3 e^{x} \right) d x
TrainData2_15_sub_63.png	\frac{1}{a} F \left( a x + b \right) + C
TrainData2_15_sub_71.png	\frac{\sin B + \sin C}{\cos B + \cos C}
TrainData2_15_sub_73.png	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
TrainData2_15_sub_88.png	3 0 \times 2 9 x^{2 8}
TrainData2_15_sub_9.png	\sqrt{b^{2} - 4 a c}
TrainData2_15_sub_95.png	\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
TrainData2_15_sub_98.png	\lim_{x \rightarrow \frac{1}{4}} \frac{1 - 4^{x - \frac{1}{4}}}{1 - 4 x}
TrainData2_16_sub_1.png	x_{1} + x_{2} = x_{3}
TrainData2_16_sub_11.png	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
TrainData2_16_sub_13.png	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
TrainData2_16_sub_15.png	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
TrainData2_16_sub_17.png	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
TrainData2_16_sub_20.png	a + b + c + d + e
TrainData2_16_sub_29.png	x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
TrainData2_16_sub_33.png	\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
TrainData2_16_sub_39.png	\sin x - \sin y - \sin \left( x - y \right)
TrainData2_16_sub_41.png	\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
TrainData2_16_sub_43.png	\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
TrainData2_16_sub_46.png	\lim_{x \rightarrow - 1} \frac{x^{3} + 1}{x + 1}
TrainData2_16_sub_49.png	1 + \frac{1}{1 !} + \frac{1}{2 !} + \frac{1}{3 !} + \frac{1}{4 !}
TrainData2_16_sub_51.png	\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
TrainData2_16_sub_6.png	x_{i} - x_{i + 1} + x_{i + 2}
TrainData2_16_sub_61.png	\int \left( 2^{x} - 3 e^{x} \right) d x
TrainData2_16_sub_63.png	\frac{1}{a} F \left( a x + b \right) + C
TrainData2_16_sub_71.png	\frac{\sin B + \sin C}{\cos B + \cos C}
TrainData2_16_sub_73.png	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
TrainData2_16_sub_88.png	3 0 \times 2 9 x^{2 8}
TrainData2_16_sub_9.png	\sqrt{b^{2} - 4 a c}
TrainData2_16_sub_95.png	\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
TrainData2_16_sub_98.png	\lim_{x \rightarrow \frac{1}{4}} \frac{1 - 4^{x - \frac{1}{4}}}{1 - 4 x}
TrainData2_17_sub_1.png	x_{1} + x_{2} = x_{3}
TrainData2_17_sub_11.png	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
TrainData2_17_sub_13.png	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
TrainData2_17_sub_15.png	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
TrainData2_17_sub_17.png	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
TrainData2_17_sub_20.png	a + b + c + d + e
TrainData2_17_sub_29.png	x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
TrainData2_17_sub_33.png	\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
TrainData2_17_sub_39.png	\sin x - \sin y - \sin \left( x - y \right)
TrainData2_17_sub_41.png	\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
TrainData2_17_sub_43.png	\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
TrainData2_17_sub_46.png	\lim_{x \rightarrow - 1} \frac{x^{3} + 1}{x + 1}
TrainData2_17_sub_49.png	1 + \frac{1}{1 !} + \frac{1}{2 !} + \frac{1}{3 !} + \frac{1}{4 !}
TrainData2_17_sub_51.png	\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
TrainData2_17_sub_6.png	x_{i} - x_{i + 1} + x_{i + 2}
TrainData2_17_sub_61.png	\int \left( 2^{x} - 3 e^{x} \right) d x
TrainData2_17_sub_63.png	\frac{1}{a} F \left( a x + b \right) + C
TrainData2_17_sub_71.png	\frac{\sin B + \sin C}{\cos B + \cos C}
TrainData2_17_sub_73.png	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
TrainData2_17_sub_88.png	3 0 \times 2 9 x^{2 8}
TrainData2_17_sub_9.png	\sqrt{b^{2} - 4 a c}
TrainData2_17_sub_95.png	\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
TrainData2_17_sub_98.png	\lim_{x \rightarrow \frac{1}{4}} \frac{1 - 4^{x - \frac{1}{4}}}{1 - 4 x}
TrainData2_18_sub_1.png	x_{1} + x_{2} = x_{3}
TrainData2_18_sub_11.png	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
TrainData2_18_sub_13.png	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
TrainData2_18_sub_15.png	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
TrainData2_18_sub_17.png	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
TrainData2_18_sub_20.png	a + b + c + d + e
TrainData2_18_sub_29.png	x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
TrainData2_18_sub_33.png	\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
TrainData2_18_sub_39.png	\sin x - \sin y - \sin \left( x - y \right)
TrainData2_18_sub_41.png	\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
TrainData2_18_sub_43.png	\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
TrainData2_18_sub_46.png	\lim_{x \rightarrow - 1} \frac{x^{3} + 1}{x + 1}
TrainData2_18_sub_49.png	1 + \frac{1}{1 !} + \frac{1}{2 !} + \frac{1}{3 !} + \frac{1}{4 !}
TrainData2_18_sub_51.png	\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
TrainData2_18_sub_6.png	x_{i} - x_{i + 1} + x_{i + 2}
TrainData2_18_sub_61.png	\int \left( 2^{x} - 3 e^{x} \right) d x
TrainData2_18_sub_63.png	\frac{1}{a} F \left( a x + b \right) + C
TrainData2_18_sub_71.png	\frac{\sin B + \sin C}{\cos B + \cos C}
